Training Progress: 	Epoch 1 [0/8883 (0.00%)]		Loss: 1.65029
Training Progress: 	Epoch 89 [4160/8883 (46.76%)]		Loss: 0.31431
Training Progress: 	Epoch 89 [4480/8883 (50.36%)]		Loss: 0.34376
Training Progress: 	Epoch 89 [4800/8883 (53.96%)]		Loss: 0.30780
Training Progress: 	Epoch 89 [5120/8883 (57.55%)]		Loss: 0.57174
Training Progress: 	Epoch 89 [5440/8883 (61.15%)]		Loss: 0.42997
Training Progress: 	Epoch 89 [5760/8883 (64.75%)]		Loss: 0.34395
Training Progress: 	Epoch 89 [6080/8883 (68.35%)]		Loss: 0.56866
Training Progress: 	Epoch 89 [6400/8883 (71.94%)]		Loss: 0.43259
Training Progress: 	Epoch 89 [6720/8883 (75.54%)]		Loss: 0.67220
Training Progress: 	Epoch 89 [7040/8883 (79.14%)]		Loss: 0.56785
Training Progress: 	Epoch 89 [7360/8883 (82.73%)]		Loss: 0.56052
Training Progress: 	Epoch 89 [7680/8883 (86.33%)]		Loss: 0.42260
Training Progress: 	Epoch 89 [8000/8883 (89.93%)]		Loss: 0.55833
Training Progress: 	Epoch 89 [8320/8883 (93.53%)]		Loss: 0.50810
Training Progress: 	Epoch 89 [8640/8883 (97.12%)]		Loss: 0.40867
	Train loss: 0.01248, Accuracy: 7088/8883 (79.00%)
	Validation loss: 0.00020, Accuracy: 1496/1692 (88.00%)
	Test loss: 0.00186, Accuracy: 535/1772 (30.00%)

Training Progress: 	Epoch 90 [0/8883 (0.00%)]		Loss: 0.44281
Training Progress: 	Epoch 90 [320/8883 (3.60%)]		Loss: 0.47556
Training Progress: 	Epoch 90 [640/8883 (7.19%)]		Loss: 0.30332
Training Progress: 	Epoch 90 [960/8883 (10.79%)]		Loss: 0.41694
Training Progress: 	Epoch 90 [1280/8883 (14.39%)]		Loss: 0.48618
Training Progress: 	Epoch 90 [1600/8883 (17.99%)]		Loss: 0.28216
Training Progress: 	Epoch 90 [1920/8883 (21.58%)]		Loss: 0.32597
Training Progress: 	Epoch 90 [2240/8883 (25.18%)]		Loss: 0.44437
Training Progress: 	Epoch 90 [2560/8883 (28.78%)]		Loss: 0.63590
Training Progress: 	Epoch 90 [2880/8883 (32.37%)]		Loss: 0.46719
Training Progress: 	Epoch 90 [3200/8883 (35.97%)]		Loss: 0.45103
Training Progress: 	Epoch 90 [3520/8883 (39.57%)]		Loss: 0.69150
Training Progress: 	Epoch 90 [3840/8883 (43.17%)]		Loss: 0.66396
Training Progress: 	Epoch 90 [4160/8883 (46.76%)]		Loss: 0.29498
Training Progress: 	Epoch 90 [4480/8883 (50.36%)]		Loss: 0.44147
Training Progress: 	Epoch 90 [4800/8883 (53.96%)]		Loss: 0.49334
Training Progress: 	Epoch 90 [5120/8883 (57.55%)]		Loss: 0.56606
Training Progress: 	Epoch 90 [5440/8883 (61.15%)]		Loss: 0.56144
Training Progress: 	Epoch 90 [5760/8883 (64.75%)]		Loss: 0.50198
Training Progress: 	Epoch 90 [6080/8883 (68.35%)]		Loss: 0.43325
Training Progress: 	Epoch 90 [6400/8883 (71.94%)]		Loss: 0.40622
Training Progress: 	Epoch 90 [6720/8883 (75.54%)]		Loss: 0.52137
Training Progress: 	Epoch 90 [7040/8883 (79.14%)]		Loss: 0.60531
Training Progress: 	Epoch 90 [7360/8883 (82.73%)]		Loss: 0.51633
Training Progress: 	Epoch 90 [7680/8883 (86.33%)]		Loss: 0.61947
Training Progress: 	Epoch 90 [8000/8883 (89.93%)]		Loss: 0.36940
Training Progress: 	Epoch 90 [8320/8883 (93.53%)]		Loss: 0.44680
Training Progress: 	Epoch 90 [8640/8883 (97.12%)]		Loss: 0.48458
	Train loss: 0.01202, Accuracy: 7141/8883 (80.00%)
	Validation loss: 0.00019, Accuracy: 1523/1692 (90.00%)
	Test loss: 0.00184, Accuracy: 536/1772 (30.00%)

Training Progress: 	Epoch 91 [0/8883 (0.00%)]		Loss: 0.33518
Training Progress: 	Epoch 91 [320/8883 (3.60%)]		Loss: 0.39456
Training Progress: 	Epoch 91 [640/8883 (7.19%)]		Loss: 0.41812
Training Progress: 	Epoch 91 [960/8883 (10.79%)]		Loss: 0.43972
Training Progress: 	Epoch 91 [1280/8883 (14.39%)]		Loss: 0.38489
Training Progress: 	Epoch 91 [1600/8883 (17.99%)]		Loss: 0.29582
Training Progress: 	Epoch 91 [1920/8883 (21.58%)]		Loss: 0.73792
Training Progress: 	Epoch 91 [2240/8883 (25.18%)]		Loss: 0.46955
Training Progress: 	Epoch 91 [2560/8883 (28.78%)]		Loss: 0.72225
Training Progress: 	Epoch 91 [2880/8883 (32.37%)]		Loss: 0.39769
Training Progress: 	Epoch 91 [3200/8883 (35.97%)]		Loss: 0.48899
Training Progress: 	Epoch 91 [3520/8883 (39.57%)]		Loss: 1.23278
Training Progress: 	Epoch 91 [3840/8883 (43.17%)]		Loss: 0.58531
Training Progress: 	Epoch 91 [4160/8883 (46.76%)]		Loss: 0.45710
Training Progress: 	Epoch 91 [4480/8883 (50.36%)]		Loss: 0.41691
Training Progress: 	Epoch 91 [4800/8883 (53.96%)]		Loss: 0.53102
Training Progress: 	Epoch 91 [5120/8883 (57.55%)]		Loss: 0.51204
Training Progress: 	Epoch 91 [5440/8883 (61.15%)]		Loss: 0.46048
Training Progress: 	Epoch 91 [5760/8883 (64.75%)]		Loss: 0.37051
Training Progress: 	Epoch 91 [6080/8883 (68.35%)]		Loss: 0.33678
Training Progress: 	Epoch 91 [6400/8883 (71.94%)]		Loss: 0.46230
Training Progress: 	Epoch 91 [6720/8883 (75.54%)]		Loss: 0.60143
Training Progress: 	Epoch 91 [7040/8883 (79.14%)]		Loss: 0.76049
Training Progress: 	Epoch 91 [7360/8883 (82.73%)]		Loss: 0.46135
Training Progress: 	Epoch 91 [7680/8883 (86.33%)]		Loss: 0.43765
Training Progress: 	Epoch 91 [8000/8883 (89.93%)]		Loss: 0.39050
Training Progress: 	Epoch 91 [8320/8883 (93.53%)]		Loss: 0.68772
Training Progress: 	Epoch 91 [8640/8883 (97.12%)]		Loss: 0.51185
	Train loss: 0.01212, Accuracy: 7153/8883 (80.00%)
	Validation loss: 0.00021, Accuracy: 1484/1692 (87.00%)
	Test loss: 0.00179, Accuracy: 548/1772 (30.00%)

Training Progress: 	Epoch 92 [0/8883 (0.00%)]		Loss: 0.66044
Training Progress: 	Epoch 92 [320/8883 (3.60%)]		Loss: 0.45694
Training Progress: 	Epoch 92 [640/8883 (7.19%)]		Loss: 0.31796
Training Progress: 	Epoch 92 [960/8883 (10.79%)]		Loss: 0.56385
Training Progress: 	Epoch 92 [1280/8883 (14.39%)]		Loss: 0.39738
Training Progress: 	Epoch 92 [1600/8883 (17.99%)]		Loss: 0.33312
Training Progress: 	Epoch 92 [1920/8883 (21.58%)]		Loss: 0.34701
Training Progress: 	Epoch 92 [2240/8883 (25.18%)]		Loss: 0.46950
Training Progress: 	Epoch 92 [2560/8883 (28.78%)]		Loss: 0.51186
Training Progress: 	Epoch 92 [2880/8883 (32.37%)]		Loss: 0.65372
Training Progress: 	Epoch 92 [3200/8883 (35.97%)]		Loss: 0.52922
Training Progress: 	Epoch 92 [3520/8883 (39.57%)]		Loss: 0.58559
Training Progress: 	Epoch 92 [3840/8883 (43.17%)]		Loss: 0.56359
Training Progress: 	Epoch 92 [4160/8883 (46.76%)]		Loss: 0.30090
Training Progress: 	Epoch 92 [4480/8883 (50.36%)]		Loss: 0.36890
Training Progress: 	Epoch 92 [4800/8883 (53.96%)]		Loss: 0.60523
Training Progress: 	Epoch 92 [5120/8883 (57.55%)]		Loss: 0.44346
Training Progress: 	Epoch 92 [5440/8883 (61.15%)]		Loss: 0.45781
Training Progress: 	Epoch 92 [5760/8883 (64.75%)]		Loss: 0.46568
Training Progress: 	Epoch 92 [6080/8883 (68.35%)]		Loss: 0.36151
Training Progress: 	Epoch 92 [6400/8883 (71.94%)]		Loss: 0.52940
Training Progress: 	Epoch 92 [6720/8883 (75.54%)]		Loss: 0.55776
Training Progress: 	Epoch 92 [7040/8883 (79.14%)]		Loss: 0.75430
Training Progress: 	Epoch 92 [7360/8883 (82.73%)]		Loss: 0.50562
Training Progress: 	Epoch 92 [7680/8883 (86.33%)]		Loss: 0.45191
Training Progress: 	Epoch 92 [8000/8883 (89.93%)]		Loss: 0.38554
Training Progress: 	Epoch 92 [8320/8883 (93.53%)]		Loss: 0.51765
Training Progress: 	Epoch 92 [8640/8883 (97.12%)]		Loss: 0.37672
	Train loss: 0.01229, Accuracy: 7117/8883 (80.00%)
	Validation loss: 0.00020, Accuracy: 1516/1692 (89.00%)
	Test loss: 0.00185, Accuracy: 580/1772 (32.00%)

Training Progress: 	Epoch 93 [0/8883 (0.00%)]		Loss: 0.35502
Training Progress: 	Epoch 93 [320/8883 (3.60%)]		Loss: 0.51351
Training Progress: 	Epoch 93 [640/8883 (7.19%)]		Loss: 0.24764
Training Progress: 	Epoch 93 [960/8883 (10.79%)]		Loss: 0.57722
Training Progress: 	Epoch 93 [1280/8883 (14.39%)]		Loss: 0.44431
Training Progress: 	Epoch 93 [1600/8883 (17.99%)]		Loss: 0.44065
Training Progress: 	Epoch 93 [1920/8883 (21.58%)]		Loss: 0.47803
Training Progress: 	Epoch 93 [2240/8883 (25.18%)]		Loss: 0.52149
Training Progress: 	Epoch 93 [2560/8883 (28.78%)]		Loss: 0.58211
Training Progress: 	Epoch 93 [2880/8883 (32.37%)]		Loss: 0.71318
Training Progress: 	Epoch 93 [3200/8883 (35.97%)]		Loss: 0.51849
Training Progress: 	Epoch 93 [3520/8883 (39.57%)]		Loss: 0.65383
Training Progress: 	Epoch 93 [3840/8883 (43.17%)]		Loss: 0.74965
Training Progress: 	Epoch 93 [4160/8883 (46.76%)]		Loss: 0.29198
Training Progress: 	Epoch 93 [4480/8883 (50.36%)]		Loss: 0.39374
Training Progress: 	Epoch 93 [4800/8883 (53.96%)]		Loss: 0.29610
Training Progress: 	Epoch 93 [5120/8883 (57.55%)]		Loss: 0.56569
Training Progress: 	Epoch 93 [5440/8883 (61.15%)]		Loss: 0.46634
Training Progress: 	Epoch 93 [5760/8883 (64.75%)]		Loss: 0.46008
Training Progress: 	Epoch 93 [6080/8883 (68.35%)]		Loss: 0.46781
Training Progress: 	Epoch 93 [6400/8883 (71.94%)]		Loss: 0.59014
Training Progress: 	Epoch 93 [6720/8883 (75.54%)]		Loss: 0.65833
Training Progress: 	Epoch 93 [7040/8883 (79.14%)]		Loss: 0.68148
Training Progress: 	Epoch 93 [7360/8883 (82.73%)]		Loss: 0.48966
Training Progress: 	Epoch 93 [7680/8883 (86.33%)]		Loss: 0.65595
Training Progress: 	Epoch 93 [8000/8883 (89.93%)]		Loss: 0.44622
Training Progress: 	Epoch 93 [8320/8883 (93.53%)]		Loss: 0.63519
Training Progress: 	Epoch 93 [8640/8883 (97.12%)]		Loss: 0.57992
	Train loss: 0.01272, Accuracy: 7065/8883 (79.00%)
	Validation loss: 0.00018, Accuracy: 1519/1692 (89.00%)
	Test loss: 0.00181, Accuracy: 545/1772 (30.00%)

Training Progress: 	Epoch 94 [0/8883 (0.00%)]		Loss: 0.53865
Training Progress: 	Epoch 94 [320/8883 (3.60%)]		Loss: 0.54411
Training Progress: 	Epoch 94 [640/8883 (7.19%)]		Loss: 0.28837
Training Progress: 	Epoch 94 [960/8883 (10.79%)]		Loss: 0.48527
Training Progress: 	Epoch 94 [1280/8883 (14.39%)]		Loss: 0.62247
Training Progress: 	Epoch 94 [1600/8883 (17.99%)]		Loss: 0.52366
Training Progress: 	Epoch 94 [1920/8883 (21.58%)]		Loss: 0.48889
Training Progress: 	Epoch 94 [2240/8883 (25.18%)]		Loss: 0.64175
Training Progress: 	Epoch 94 [2560/8883 (28.78%)]		Loss: 0.51065
Training Progress: 	Epoch 94 [2880/8883 (32.37%)]		Loss: 0.55009
Training Progress: 	Epoch 94 [3200/8883 (35.97%)]		Loss: 0.43030
Training Progress: 	Epoch 94 [3520/8883 (39.57%)]		Loss: 0.50051
Training Progress: 	Epoch 94 [3840/8883 (43.17%)]		Loss: 0.56061
Training Progress: 	Epoch 94 [4160/8883 (46.76%)]		Loss: 0.28670
Training Progress: 	Epoch 94 [4480/8883 (50.36%)]		Loss: 0.32910
Training Progress: 	Epoch 94 [4800/8883 (53.96%)]		Loss: 0.31242
Training Progress: 	Epoch 94 [5120/8883 (57.55%)]		Loss: 0.64542
Training Progress: 	Epoch 94 [5440/8883 (61.15%)]		Loss: 0.77659
Training Progress: 	Epoch 94 [5760/8883 (64.75%)]		Loss: 0.48485
Training Progress: 	Epoch 94 [6080/8883 (68.35%)]		Loss: 0.34926
Training Progress: 	Epoch 94 [6400/8883 (71.94%)]		Loss: 0.41089
Training Progress: 	Epoch 94 [6720/8883 (75.54%)]		Loss: 0.55352
Training Progress: 	Epoch 94 [7040/8883 (79.14%)]		Loss: 0.53193
Training Progress: 	Epoch 94 [7360/8883 (82.73%)]		Loss: 0.61742
Training Progress: 	Epoch 94 [7680/8883 (86.33%)]		Loss: 0.38793
Training Progress: 	Epoch 94 [8000/8883 (89.93%)]		Loss: 0.46425
Training Progress: 	Epoch 94 [8320/8883 (93.53%)]		Loss: 0.52668
Training Progress: 	Epoch 94 [8640/8883 (97.12%)]		Loss: 0.43755
	Train loss: 0.01180, Accuracy: 7169/8883 (80.00%)
	Validation loss: 0.00017, Accuracy: 1531/1692 (90.00%)
	Test loss: 0.00185, Accuracy: 540/1772 (30.00%)

Training Progress: 	Epoch 95 [0/8883 (0.00%)]		Loss: 0.44359
Training Progress: 	Epoch 95 [320/8883 (3.60%)]		Loss: 0.44988
Training Progress: 	Epoch 95 [640/8883 (7.19%)]		Loss: 0.33709
Training Progress: 	Epoch 95 [960/8883 (10.79%)]		Loss: 0.74123
Training Progress: 	Epoch 95 [1280/8883 (14.39%)]		Loss: 0.67060
Training Progress: 	Epoch 95 [1600/8883 (17.99%)]		Loss: 0.24508
Training Progress: 	Epoch 95 [1920/8883 (21.58%)]		Loss: 0.36990
Training Progress: 	Epoch 95 [2240/8883 (25.18%)]		Loss: 0.56880
Training Progress: 	Epoch 95 [2560/8883 (28.78%)]		Loss: 0.58056
Training Progress: 	Epoch 95 [2880/8883 (32.37%)]		Loss: 0.42866
Training Progress: 	Epoch 95 [3200/8883 (35.97%)]		Loss: 0.53791
Training Progress: 	Epoch 95 [3520/8883 (39.57%)]		Loss: 0.65763
Training Progress: 	Epoch 95 [3840/8883 (43.17%)]		Loss: 0.49634
Training Progress: 	Epoch 95 [4160/8883 (46.76%)]		Loss: 0.41595
Training Progress: 	Epoch 95 [4480/8883 (50.36%)]		Loss: 0.36831
Training Progress: 	Epoch 95 [4800/8883 (53.96%)]		Loss: 0.37055
Training Progress: 	Epoch 95 [5120/8883 (57.55%)]		Loss: 0.42032
Training Progress: 	Epoch 95 [5440/8883 (61.15%)]		Loss: 0.47261
Training Progress: 	Epoch 95 [5760/8883 (64.75%)]		Loss: 0.44403
Training Progress: 	Epoch 95 [6080/8883 (68.35%)]		Loss: 0.30852
Training Progress: 	Epoch 95 [6400/8883 (71.94%)]		Loss: 0.36702
Training Progress: 	Epoch 95 [6720/8883 (75.54%)]		Loss: 0.55175
Training Progress: 	Epoch 95 [7040/8883 (79.14%)]		Loss: 0.73018
Training Progress: 	Epoch 95 [7360/8883 (82.73%)]		Loss: 0.52281
Training Progress: 	Epoch 95 [7680/8883 (86.33%)]		Loss: 0.41298
Training Progress: 	Epoch 95 [8000/8883 (89.93%)]		Loss: 0.53422
Training Progress: 	Epoch 95 [8320/8883 (93.53%)]		Loss: 0.75562
Training Progress: 	Epoch 95 [8640/8883 (97.12%)]		Loss: 0.46573
	Train loss: 0.01290, Accuracy: 7040/8883 (79.00%)
	Validation loss: 0.00024, Accuracy: 1490/1692 (88.00%)
	Test loss: 0.00194, Accuracy: 572/1772 (32.00%)

Training Progress: 	Epoch 96 [0/8883 (0.00%)]		Loss: 0.54918
Training Progress: 	Epoch 96 [320/8883 (3.60%)]		Loss: 0.45855
Training Progress: 	Epoch 96 [640/8883 (7.19%)]		Loss: 0.49604
Training Progress: 	Epoch 96 [960/8883 (10.79%)]		Loss: 0.43742
Training Progress: 	Epoch 96 [1280/8883 (14.39%)]		Loss: 0.49541
Training Progress: 	Epoch 96 [1600/8883 (17.99%)]		Loss: 0.33564
Training Progress: 	Epoch 96 [1920/8883 (21.58%)]		Loss: 0.35621
Training Progress: 	Epoch 96 [2240/8883 (25.18%)]		Loss: 0.41077
Training Progress: 	Epoch 96 [2560/8883 (28.78%)]		Loss: 0.60558
Training Progress: 	Epoch 96 [2880/8883 (32.37%)]		Loss: 0.58724
Training Progress: 	Epoch 96 [3200/8883 (35.97%)]		Loss: 0.43817
Training Progress: 	Epoch 96 [3520/8883 (39.57%)]		Loss: 1.17598
Training Progress: 	Epoch 96 [3840/8883 (43.17%)]		Loss: 0.60180
Training Progress: 	Epoch 96 [4160/8883 (46.76%)]		Loss: 0.35188
Training Progress: 	Epoch 96 [4480/8883 (50.36%)]		Loss: 0.31370
Training Progress: 	Epoch 96 [4800/8883 (53.96%)]		Loss: 0.38154
Training Progress: 	Epoch 96 [5120/8883 (57.55%)]		Loss: 0.56435
Training Progress: 	Epoch 96 [5440/8883 (61.15%)]		Loss: 0.60117
Training Progress: 	Epoch 96 [5760/8883 (64.75%)]		Loss: 0.46350
Training Progress: 	Epoch 96 [6080/8883 (68.35%)]		Loss: 0.47607
Training Progress: 	Epoch 96 [6400/8883 (71.94%)]		Loss: 0.55881
Training Progress: 	Epoch 96 [6720/8883 (75.54%)]		Loss: 0.53950
Training Progress: 	Epoch 96 [7040/8883 (79.14%)]		Loss: 0.61868
Training Progress: 	Epoch 96 [7360/8883 (82.73%)]		Loss: 0.49618
Training Progress: 	Epoch 96 [7680/8883 (86.33%)]		Loss: 0.51480
Training Progress: 	Epoch 96 [8000/8883 (89.93%)]		Loss: 0.48936
Training Progress: 	Epoch 96 [8320/8883 (93.53%)]		Loss: 0.65399
Training Progress: 	Epoch 96 [8640/8883 (97.12%)]		Loss: 0.46574
	Train loss: 0.01199, Accuracy: 7148/8883 (80.00%)
	Validation loss: 0.00019, Accuracy: 1514/1692 (89.00%)
	Test loss: 0.00186, Accuracy: 547/1772 (30.00%)

Training Progress: 	Epoch 97 [0/8883 (0.00%)]		Loss: 0.53802
Training Progress: 	Epoch 97 [320/8883 (3.60%)]		Loss: 0.49319
Training Progress: 	Epoch 97 [640/8883 (7.19%)]		Loss: 0.40207
Training Progress: 	Epoch 97 [960/8883 (10.79%)]		Loss: 0.49138
Training Progress: 	Epoch 97 [1280/8883 (14.39%)]		Loss: 0.40833
Training Progress: 	Epoch 97 [1600/8883 (17.99%)]		Loss: 0.41907
Training Progress: 	Epoch 97 [1920/8883 (21.58%)]		Loss: 0.48393
Training Progress: 	Epoch 97 [2240/8883 (25.18%)]		Loss: 0.54292
Training Progress: 	Epoch 97 [2560/8883 (28.78%)]		Loss: 0.54373
Training Progress: 	Epoch 97 [2880/8883 (32.37%)]		Loss: 0.47988
Training Progress: 	Epoch 97 [3200/8883 (35.97%)]		Loss: 0.54352
Training Progress: 	Epoch 97 [3520/8883 (39.57%)]		Loss: 0.54534
Training Progress: 	Epoch 97 [3840/8883 (43.17%)]		Loss: 0.57222
Training Progress: 	Epoch 97 [4160/8883 (46.76%)]		Loss: 0.32756
Training Progress: 	Epoch 97 [4480/8883 (50.36%)]		Loss: 0.46456
Training Progress: 	Epoch 97 [4800/8883 (53.96%)]		Loss: 0.29476
Training Progress: 	Epoch 97 [5120/8883 (57.55%)]		Loss: 0.53147
Training Progress: 	Epoch 97 [5440/8883 (61.15%)]		Loss: 0.58199
Training Progress: 	Epoch 97 [5760/8883 (64.75%)]		Loss: 0.39321
Training Progress: 	Epoch 97 [6080/8883 (68.35%)]		Loss: 0.36952
Training Progress: 	Epoch 97 [6400/8883 (71.94%)]		Loss: 0.61513
Training Progress: 	Epoch 97 [6720/8883 (75.54%)]		Loss: 0.55561
Training Progress: 	Epoch 97 [7040/8883 (79.14%)]		Loss: 0.55047
Training Progress: 	Epoch 97 [7360/8883 (82.73%)]		Loss: 0.50598
Training Progress: 	Epoch 97 [7680/8883 (86.33%)]		Loss: 0.42053
Training Progress: 	Epoch 97 [8000/8883 (89.93%)]		Loss: 0.40575
Training Progress: 	Epoch 97 [8320/8883 (93.53%)]		Loss: 0.54527
Training Progress: 	Epoch 97 [8640/8883 (97.12%)]		Loss: 0.48666
	Train loss: 0.01262, Accuracy: 7087/8883 (79.00%)
	Validation loss: 0.00020, Accuracy: 1507/1692 (89.00%)
	Test loss: 0.00186, Accuracy: 526/1772 (29.00%)

Training Progress: 	Epoch 98 [0/8883 (0.00%)]		Loss: 0.64730
Training Progress: 	Epoch 98 [320/8883 (3.60%)]		Loss: 0.44264
Training Progress: 	Epoch 98 [640/8883 (7.19%)]		Loss: 0.32012
Training Progress: 	Epoch 98 [960/8883 (10.79%)]		Loss: 0.42719
Training Progress: 	Epoch 98 [1280/8883 (14.39%)]		Loss: 0.49163
Training Progress: 	Epoch 98 [1600/8883 (17.99%)]		Loss: 0.19973
Training Progress: 	Epoch 98 [1920/8883 (21.58%)]		Loss: 0.65309
Training Progress: 	Epoch 98 [2240/8883 (25.18%)]		Loss: 0.38977
Training Progress: 	Epoch 98 [2560/8883 (28.78%)]		Loss: 0.47033
Training Progress: 	Epoch 98 [2880/8883 (32.37%)]		Loss: 0.51944
Training Progress: 	Epoch 98 [3200/8883 (35.97%)]		Loss: 0.40368
Training Progress: 	Epoch 98 [3520/8883 (39.57%)]		Loss: 0.84071
Training Progress: 	Epoch 98 [3840/8883 (43.17%)]		Loss: 0.59548
Training Progress: 	Epoch 98 [4160/8883 (46.76%)]		Loss: 0.43256
Training Progress: 	Epoch 98 [4480/8883 (50.36%)]		Loss: 0.49424
Training Progress: 	Epoch 98 [4800/8883 (53.96%)]		Loss: 0.34638
Training Progress: 	Epoch 98 [5120/8883 (57.55%)]		Loss: 0.53004
Training Progress: 	Epoch 98 [5440/8883 (61.15%)]		Loss: 0.58657
Training Progress: 	Epoch 98 [5760/8883 (64.75%)]		Loss: 0.52748
Training Progress: 	Epoch 98 [6080/8883 (68.35%)]		Loss: 0.31406
Training Progress: 	Epoch 98 [6400/8883 (71.94%)]		Loss: 0.41011
Training Progress: 	Epoch 98 [6720/8883 (75.54%)]		Loss: 0.52513
Training Progress: 	Epoch 98 [7040/8883 (79.14%)]		Loss: 0.65205
Training Progress: 	Epoch 98 [7360/8883 (82.73%)]		Loss: 0.55448
Training Progress: 	Epoch 98 [7680/8883 (86.33%)]		Loss: 0.38551
Training Progress: 	Epoch 98 [8000/8883 (89.93%)]		Loss: 0.78856
Training Progress: 	Epoch 98 [8320/8883 (93.53%)]		Loss: 0.69405
Training Progress: 	Epoch 98 [8640/8883 (97.12%)]		Loss: 0.63106
	Train loss: 0.01222, Accuracy: 7128/8883 (80.00%)
	Validation loss: 0.00020, Accuracy: 1507/1692 (89.00%)
	Test loss: 0.00189, Accuracy: 507/1772 (28.00%)

Training Progress: 	Epoch 99 [0/8883 (0.00%)]		Loss: 0.53079
Training Progress: 	Epoch 99 [320/8883 (3.60%)]		Loss: 0.41264
Training Progress: 	Epoch 99 [640/8883 (7.19%)]		Loss: 0.21787
Training Progress: 	Epoch 99 [960/8883 (10.79%)]		Loss: 0.66778
Training Progress: 	Epoch 99 [1280/8883 (14.39%)]		Loss: 0.39074
Training Progress: 	Epoch 99 [1600/8883 (17.99%)]		Loss: 0.60672
Training Progress: 	Epoch 99 [1920/8883 (21.58%)]		Loss: 0.42335
Training Progress: 	Epoch 99 [2240/8883 (25.18%)]		Loss: 0.38284
Training Progress: 	Epoch 99 [2560/8883 (28.78%)]		Loss: 0.87911
Training Progress: 	Epoch 99 [2880/8883 (32.37%)]		Loss: 0.58526
Training Progress: 	Epoch 99 [3200/8883 (35.97%)]		Loss: 0.71252
Training Progress: 	Epoch 99 [3520/8883 (39.57%)]		Loss: 0.60023
Training Progress: 	Epoch 99 [3840/8883 (43.17%)]		Loss: 0.55345
Training Progress: 	Epoch 99 [4160/8883 (46.76%)]		Loss: 0.35983
Training Progress: 	Epoch 99 [4480/8883 (50.36%)]		Loss: 0.31606
Training Progress: 	Epoch 99 [4800/8883 (53.96%)]		Loss: 0.31579
Training Progress: 	Epoch 99 [5120/8883 (57.55%)]		Loss: 0.46234
Training Progress: 	Epoch 99 [5440/8883 (61.15%)]		Loss: 0.56899
Training Progress: 	Epoch 99 [5760/8883 (64.75%)]		Loss: 0.61984
Training Progress: 	Epoch 99 [6080/8883 (68.35%)]		Loss: 0.50584
Training Progress: 	Epoch 99 [6400/8883 (71.94%)]		Loss: 0.54424
Training Progress: 	Epoch 99 [6720/8883 (75.54%)]		Loss: 0.78682
Training Progress: 	Epoch 99 [7040/8883 (79.14%)]		Loss: 0.68649
Training Progress: 	Epoch 99 [7360/8883 (82.73%)]		Loss: 0.54064
Training Progress: 	Epoch 99 [7680/8883 (86.33%)]		Loss: 0.45871
Training Progress: 	Epoch 99 [8000/8883 (89.93%)]		Loss: 0.46523
Training Progress: 	Epoch 99 [8320/8883 (93.53%)]		Loss: 0.41133
Training Progress: 	Epoch 99 [8640/8883 (97.12%)]		Loss: 0.55486
	Train loss: 0.01215, Accuracy: 7133/8883 (80.00%)
	Validation loss: 0.00021, Accuracy: 1508/1692 (89.00%)
	Test loss: 0.00191, Accuracy: 553/1772 (31.00%)

Training Progress: 	Epoch 100 [0/8883 (0.00%)]		Loss: 0.40253
Training Progress: 	Epoch 100 [320/8883 (3.60%)]		Loss: 0.48576
Training Progress: 	Epoch 100 [640/8883 (7.19%)]		Loss: 0.44232
Training Progress: 	Epoch 100 [960/8883 (10.79%)]		Loss: 0.46440
Training Progress: 	Epoch 100 [1280/8883 (14.39%)]		Loss: 0.60962
Training Progress: 	Epoch 100 [1600/8883 (17.99%)]		Loss: 0.51566
Training Progress: 	Epoch 100 [1920/8883 (21.58%)]		Loss: 0.44068
Training Progress: 	Epoch 100 [2240/8883 (25.18%)]		Loss: 0.39413
Training Progress: 	Epoch 100 [2560/8883 (28.78%)]		Loss: 0.66650
Training Progress: 	Epoch 100 [2880/8883 (32.37%)]		Loss: 0.56403
Training Progress: 	Epoch 100 [3200/8883 (35.97%)]		Loss: 0.39368
Training Progress: 	Epoch 100 [3520/8883 (39.57%)]		Loss: 0.58327
Training Progress: 	Epoch 100 [3840/8883 (43.17%)]		Loss: 0.54501
Training Progress: 	Epoch 100 [4160/8883 (46.76%)]		Loss: 0.31091
Training Progress: 	Epoch 100 [4480/8883 (50.36%)]		Loss: 0.32323
Training Progress: 	Epoch 100 [4800/8883 (53.96%)]		Loss: 0.27965
Training Progress: 	Epoch 100 [5120/8883 (57.55%)]		Loss: 0.55348
Training Progress: 	Epoch 100 [5440/8883 (61.15%)]		Loss: 0.49019
Training Progress: 	Epoch 100 [5760/8883 (64.75%)]		Loss: 0.48660
Training Progress: 	Epoch 100 [6080/8883 (68.35%)]		Loss: 0.29398
Training Progress: 	Epoch 100 [6400/8883 (71.94%)]		Loss: 0.47375
Training Progress: 	Epoch 100 [6720/8883 (75.54%)]		Loss: 0.51455
Training Progress: 	Epoch 100 [7040/8883 (79.14%)]		Loss: 0.67799
Training Progress: 	Epoch 100 [7360/8883 (82.73%)]		Loss: 0.49282
Training Progress: 	Epoch 100 [7680/8883 (86.33%)]		Loss: 0.49785
